ID,status,meaning_ru,idxs,glosses,lemma,glottocode,reference
12372,,далеко,1406,FAR,ЩÍИРИ,bagv1239,kvamagomedova2004
6429,,далеко,1406,FAR,Ч¯|И'ДА,kara1474,kptmagomedovakhalidova2001
3074,,далеко,1406,FAR,гьиди'лъIере,akhv1239,akvmagomedovaabdulayeva2007
3629,,дарить,196,DONATE,ГВ/ḖЛЪ’А,tind1238,tinmagomedova2003
2908,,дарить,196,DONATE,ИККИ́,ghod1238,gdosaidova2006
5465,,дарить,196,DONATE,́ИЧИ/ЛА,bagv1239,kvamagomedova2004
535,,дарить,196,DONATE,Б/ЕК¯/А'ЛЪА,kara1474,kptmagomedovakhalidova2001
8023,,дарить,196,DONATE,охьу'/рулъIа,akhv1239,akvmagomedovaabdulayeva2007
5673,,дать,1447,GIVE,ЧЧИДУ,andi1255,anisalimov2010
5743,,два,1498,TWO,ЧӀЕГУ,andi1255,anisalimov2010
7285,,два,1498,TWO,КI’ÉЙА,tind1238,tinmagomedova2003
3927,,два,1498,TWO,КIÉДА,ghod1238,gdosaidova2006
11796,,два,1498,TWO,ЧIÉДА,bagv1239,kvamagomedova2004
3488,,два,1498,TWO,К|Е'ДА,kara1474,kptmagomedovakhalidova2001
6245,,два,1498,TWO,кIе'да,akhv1239,akvmagomedovaabdulayeva2007
6246,,два,1498,TWO,кIе'да/б/е,akhv1239,akvmagomedovaabdulayeva2007
5769,,два раза,1546,TWICE,ЧӀЕЦӀУГУ,andi1255,anisalimov2010
5768,,двадцать,1710,TWENTY,ЧӀЕЦӀОЛГУ,andi1255,anisalimov2010
7263,,двадцать,1710,TWENTY,КI’ĀЦIÁЙА,tind1238,tinmagomedova2003
4054,,двадцать,1710,TWENTY,КIЯ̄́ЦIÁДА,ghod1238,gdosaidova2006
11729,,двадцать,1710,TWENTY,ЧIĀЦIАБУЛЪ́У/Б,bagv1239,kvamagomedova2004
3505,,двадцать,1710,TWENTY,К|И'ЙАЗДА,kara1474,kptmagomedovakhalidova2001
5295,,двадцать,1710,TWENTY,къеᴴдо',akhv1239,akvmagomedovaabdulayeva2007
4778,,дверь,1567,DOOR,ГЬЍᴴЦ̄У¹,tind1238,tinmagomedova2003
2167,,дверь,1567,DOOR,ГЬИНЦЦ/У́,ghod1238,gdosaidova2006
4417,,дверь,1567,DOOR,иᴴцĪо',akhv1239,akvmagomedovaabdulayeva2007
1995,,дверь; дверца,1567,DOOR,ГЬИ'ᴴЦ¯|У,kara1474,kptmagomedovakhalidova2001
1468,?,дверь; калитка,1567,DOOR,ГЬИНЦӀЦӀУ,andi1255,anisalimov2010
968,,двигать,765,MOVE,Б/ИСИ́,ghod1238,gdosaidova2006
5911,,двигать,765,MOVE,кьу'рило̄/рулъIа,akhv1239,akvmagomedovaabdulayeva2007
3353,,двигать; сдивгать,765,MOVE,КЬУРА¯'/ЛЪА,kara1474,kptmagomedovakhalidova2001
356,,двигаться,2874,MOVE (ONESELF),БЕРГЪАБЕРЧИДУ,andi1255,anisalimov2010
358,,двигаться,2874,MOVE (ONESELF),БЕРГЪИДУ,andi1255,anisalimov2010
5433,,двигаться,2874,MOVE (ONESELF),ЖÀРКЬ/ИЛЪ’А,tind1238,tinmagomedova2003
5510,,двигаться,765,MOVE (ONESELF),ЖУ̀РАТI/ИЛЪ’А,tind1238,tinmagomedova2003
4165,,двигаться,2874,MOVE (ONESELF),ЛУЛЛАБИ́,ghod1238,gdosaidova2006
1353,,двигаться,2874,MOVE (ONESELF),ГЕРА'-ГЪЕР/АЛЪА,kara1474,kptmagomedovakhalidova2001
460,,двигаться,2874,MOVE (ONESELF),б/агъа'б/ачарило̄/рулъIа,akhv1239,akvmagomedovaabdulayeva2007
3904,,двигаться,765,MOVE (ONESELF),жуло̄'/рулъIа,akhv1239,akvmagomedovaabdulayeva2007
5277,?,двигаться; вести,741,DRIVE,ХЬВАДИЧӀВАДУННУ,andi1255,anisalimov2010
2092,?,двигаться; махать,2901,SWING (SOMETHING),ЗУРХХУННУ,andi1255,anisalimov2010
60,,двор,736,YARD,АЗБАР,andi1255,anisalimov2010
6010,,двор,736,YARD,КÁВУ,tind1238,tinmagomedova2003
72,,двор,736,YARD,АЗБÁР,ghod1238,gdosaidova2006
137,,двор,736,YARD,АЗБÁР,bagv1239,kvamagomedova2004
1993,,двор,736,YARD,ГЬИ'ᴴЦ¯|Е,kara1474,kptmagomedovakhalidova2001
60,,двор,736,YARD,азиба',akhv1239,akvmagomedovaabdulayeva2007
762,,двоюродный брат,3822,MALE COUSIN,ВАЦЪАЛ,andi1255,anisalimov2010
1425,,двоюродный брат,3822,MALE COUSIN,ВÁЦЦАГIАЛ,ghod1238,gdosaidova2006
1276,,двоюродный брат,3822,MALE COUSIN,ВАЦГ|А'Л,kara1474,kptmagomedovakhalidova2001
4488,,девочка,1646,GIRL,йа'ше,akhv1239,akvmagomedovaabdulayeva2007
5955,,девушка,77,YOUNG WOMAN,ЙÀГЬА,tind1238,tinmagomedova2003
3249,,девушка,77,YOUNG WOMAN,ЙАШ/И́,ghod1238,gdosaidova2006
5653,,девушка,77,YOUNG WOMAN,ЙАШ,bagv1239,kvamagomedova2004
3485,,девушка,77,YOUNG WOMAN,гIоло'хъа̄кĪа,akhv1239,akvmagomedovaabdulayeva2007
1865,?,девушка; девочка,77,YOUNG WOMAN,ЙЕШИ,andi1255,anisalimov2010
2668,?,девушка; девочка,77,YOUNG WOMAN,ЙАШЕ'¹,kara1474,kptmagomedovakhalidova2001
1573,,девяносто,1724,NINETY,ГЬОЧӀОЦӀОЛГУ,andi1255,anisalimov2010
4265,,девяносто,1724,NINETY,ГЬАЧIВАЦIÁЙА,tind1238,tinmagomedova2003
2004,,девяносто,1724,NINETY,ГЬАЧIАЦIÁЛИ,ghod1238,gdosaidova2006
3893,,девяносто,1724,NINETY,ГЬÁЧIВАЦIА/ГЬАЧIВАЦIÁДА,bagv1239,kvamagomedova2004
1778,,девяносто,1724,NINETY,ГЬАЧ|ВА'Ц|,kara1474,kptmagomedovakhalidova2001
1726,,девяносто,1724,NINETY,бо'къеᴴдоъачIада,akhv1239,akvmagomedovaabdulayeva2007
1569,,девять,1483,NINE,ГЬОЧӀОГУ,andi1255,anisalimov2010
4261,,девять,1483,NINE,ГЬАЧIВÁЙА,tind1238,tinmagomedova2003
1994,,девять,1483,NINE,ГЬАЧIÁДА,ghod1238,gdosaidova2006
3890,,девять,1483,NINE,ГЬАЧIВÁДА,bagv1239,kvamagomedova2004
1774,,девять,1483,NINE,ГЬАЧ|ВА'ДА,kara1474,kptmagomedovakhalidova2001
174,,девять,1483,NINE,апIа'да,akhv1239,akvmagomedovaabdulayeva2007
2180,,дед; дедушка; отец матери,2178,MATERNAL GRANDFATHER,ИЛУЛӀИ ИМА,andi1255,anisalimov2010
1453,,дедушка,1383,GRANDFATHER,ВОЧIУ́ХАИМ/А,ghod1238,gdosaidova2006
1891,,дедушка,1383,GRANDFATHER,ГЬЕРК|А'ЙМЙ/А,kara1474,kptmagomedovakhalidova2001
4826,,декабрь,2855,DECEMBER,ДЕКÁБИРБО̄С̄I,bagv1239,kvamagomedova2004
1832,,делать,2575,DO OR MAKE,ДЖИДУ,andi1255,anisalimov2010
2764,,делать,2575,DO OR MAKE,КЪГВАДУ,andi1255,anisalimov2010
5679,,делать,2575,DO OR MAKE,ИГЬИ́ГЬ/ИЛЪА,tind1238,tinmagomedova2003
5681,,делать,2575,DO OR MAKE,ЍГЬ/ИЛЪ’А,tind1238,tinmagomedova2003
2846,,делать,2575,DO OR MAKE,ИᴴГЬИ́,ghod1238,gdosaidova2006
2847,,делать,2575,DO OR MAKE,ИᴴГЬИ́,ghod1238,gdosaidova2006
5013,,делать,2575,DO OR MAKE,ДЖ̄́И/ЛА,bagv1239,kvamagomedova2004
2438,,делать,2575,DO OR MAKE,гу'рулъIа,akhv1239,akvmagomedovaabdulayeva2007
1289,,делать; совершать,813,DO,ГА'ГЬАЛЪА,kara1474,kptmagomedovakhalidova2001
1290,,делать; совершать,813,DO,ГА¯'ЛЪА,kara1474,kptmagomedovakhalidova2001
5761,,делить,1119,DIVIDE,ЧӀЕРКЬИДУ,andi1255,anisalimov2010
2195,,делить,1119,DIVIDE,Б/И́КЪ/ИᴴЛЪ’А,tind1238,tinmagomedova2003
1018,,делить,1119,DIVIDE,Б/ÁX̄И/ЛА¹,bagv1239,kvamagomedova2004
551,,делить,1119,DIVIDE,Б/ЕКЪ/А'ЛЪА,kara1474,kptmagomedovakhalidova2001
1429,,делить,1119,DIVIDE,б/икъу'/рулъIа,akhv1239,akvmagomedovaabdulayeva2007
7648,,делиться,884,SHARE,му/кьу'/нулъIа,akhv1239,akvmagomedovaabdulayeva2007
5834,,дело,2214,AFFAIR,И́ШИ,tind1238,tinmagomedova2003
1738,,дело,2214,AFFAIR,ГЪУЛУ́ХЪУ,ghod1238,gdosaidova2006
184,,дело,2214,AFFAIR,АЛГЬÁН¹,bagv1239,kvamagomedova2004
1835,,дело,2214,AFFAIR,ГЬЕ'ДЕЛА,kara1474,kptmagomedovakhalidova2001
4228,,дело,2214,AFFAIR,и'ши,akhv1239,akvmagomedovaabdulayeva2007
2314,?,дело; работа; занятие; деятельность,984,WORK (LABOUR),ИШ,andi1255,anisalimov2010
5153,,демон,1973,DEMON,ГIИПРИ́ТИ,tind1238,tinmagomedova2003
2472,,демон,1973,DEMON,ГIИБРИ́Т,ghod1238,gdosaidova2006
4644,,демон,1973,DEMON,ГIИПР́ИТ/ГIИПР́ИТI,bagv1239,kvamagomedova2004
2065,,день,1260,DAY (24 HOURS),ЗУБУ,andi1255,anisalimov2010
5605,,день,1260,DAY (24 HOURS),ЗÈБ/У,tind1238,tinmagomedova2003
